class,pairs,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16
1,qid:2177,1,0,1,0,0,1,0,0,1,0,2,6,3,1,1.3,2
0,qid:2178,2,0,3,1,0,4,0,1,0,1,4,16,7,2,1,1
1,qid:2178,0,0,2,1,1,2,0,0,1,1,6,14,4,2,1.3,2
1,qid:2179,0,1,0,1,0,3,0,0,0,1,3,9,4,1,2.3,3
0,qid:2179,0,0,0,0,2,1,0,0,0,2,2,7,4,1,1.3,2
0,qid:2180,2,1,0,2,1,6,0,0,1,2,8,23,9,2,2.4,4
1,qid:2180,0,1,2,2,1,2,0,0,1,0,5,14,6,2,1.5,2
1,qid:2181,1,0,1,3,0,6,0,0,0,1,8,20,6,3,1.5,2
0,qid:2181,1,0,3,2,4,8,0,0,1,1,7,27,14,3,2.4,4
0,qid:2182,1,1,1,0,1,2,0,1,0,0,2,9,5,2,1.6,3
1,qid:2182,0,0,0,2,0,2,0,0,0,2,2,8,3,2,1,1
0,qid:2183,2,0,1,1,2,3,0,0,0,1,6,16,6,0,2.7,3
1,qid:2183,0,1,0,0,0,1,0,0,0,0,3,7,3,0,1.3,2
1,qid:2184,1,0,0,0,1,1,0,0,0,0,3,6,2,1,1,1
0,qid:2184,2,0,0,0,2,7,0,0,0,0,9,20,10,3,2.1,3
1,qid:2185,1,0,1,1,1,4,0,1,0,0,7,16,8,1,1.6,3
0,qid:2185,0,0,4,2,2,5,0,0,0,0,9,22,9,2,2.4,4
1,qid:2186,0,0,0,1,1,1,0,1,0,0,1,5,4,1,1.5,2
0,qid:2186,2,0,0,0,2,1,0,0,0,1,5,11,4,1,1.3,2
0,qid:2187,0,0,0,2,2,3,0,0,0,2,5,14,6,3,2.2,3
1,qid:2187,0,1,2,1,2,1,0,0,0,0,4,12,4,0,1.8,3
1,qid:2188,1,0,0,2,0,5,0,0,0,0,4,13,6,1,2.8,5
0,qid:2188,3,1,1,1,3,6,0,0,0,1,11,28,12,5,1.7,3
0,qid:2189,0,1,0,2,3,11,0,0,0,1,14,34,15,6,2.3,4
1,qid:2189,0,0,2,2,3,4,0,1,1,0,7,20,10,4,1.7,3
0,qid:2190,2,0,1,1,6,4,0,0,2,2,9,28,11,4,1.5,3
1,qid:2190,0,0,0,2,4,9,0,1,0,3,12,33,14,2,1.9,3
0,qid:2191,1,1,0,2,2,4,0,0,0,1,8,20,8,3,2.4,3
1,qid:2191,2,1,1,2,3,0,0,0,1,1,4,15,7,3,1.4,2
0,qid:2192,1,0,2,3,4,6,0,0,1,0,7,28,10,1,3.2,6
1,qid:2192,1,0,1,0,2,3,0,0,0,0,5,12,6,1,1.2,2
0,qid:2193,1,0,1,2,3,4,0,0,0,1,7,22,10,3,1.9,2
1,qid:2193,1,0,0,0,4,4,0,1,0,0,8,19,6,2,1.7,3
0,qid:2194,2,1,1,1,1,2,0,0,0,0,9,17,6,1,1.7,3
1,qid:2194,0,0,0,0,2,2,0,0,0,0,5,9,3,0,1.7,2
0,qid:2195,1,0,2,1,2,7,0,0,1,1,11,27,13,2,2.8,3
1,qid:2195,0,0,0,0,2,7,0,0,0,0,8,17,5,2,1.2,2
0,qid:2196,0,1,0,0,0,6,0,1,1,0,7,17,6,3,1.8,3
1,qid:2196,0,0,0,1,2,0,0,0,0,2,2,8,3,0,2,3
1,qid:2197,1,1,1,2,0,5,0,0,1,1,6,20,10,3,1.6,3
0,qid:2197,0,0,2,4,2,5,0,0,0,2,8,23,9,5,2.3,3
1,qid:2198,1,2,0,1,0,2,0,0,0,0,7,15,7,2,1.4,2
0,qid:2198,1,1,1,1,1,4,0,0,0,2,5,17,7,2,1.6,2
0,qid:2199,0,1,0,1,1,3,0,0,1,0,2,10,6,1,2.2,4
1,qid:2199,1,1,1,0,0,2,0,0,0,0,5,10,4,1,1.8,2
0,qid:2200,0,1,1,0,1,3,0,0,0,2,6,15,6,2,1.7,2
1,qid:2200,0,0,0,0,0,4,0,0,1,1,4,11,4,1,1.5,2
1,qid:2201,2,1,1,2,0,2,0,0,0,1,6,16,6,2,1.5,2
0,qid:2201,1,2,0,2,2,4,0,1,0,1,5,20,9,3,1.8,3
0,qid:2202,1,1,2,4,1,2,0,0,1,0,6,18,9,0,2.1,4
1,qid:2202,0,0,1,0,0,3,0,0,0,0,2,6,3,0,1.3,2
0,qid:2203,2,2,2,1,1,1,0,0,0,1,6,16,6,1,2,3
1,qid:2203,1,1,0,3,1,2,0,0,0,1,7,16,6,3,1.5,2
1,qid:2204,0,1,1,2,0,1,0,0,0,1,4,11,4,0,2,3
0,qid:2204,0,0,0,2,7,8,0,1,0,1,11,30,16,5,4.3,6
1,qid:2205,0,0,0,3,4,5,0,2,0,3,7,25,14,3,2,4
0,qid:2205,1,0,0,3,3,6,0,0,1,0,13,28,9,4,2.4,5
0,qid:2206,1,1,3,3,5,8,0,1,0,1,15,38,20,3,2.7,3
1,qid:2206,1,0,0,0,1,6,0,0,0,0,6,14,6,2,2.5,3
1,qid:2207,1,0,1,3,2,7,0,1,0,1,10,26,13,3,2.8,4
0,qid:2207,3,0,1,2,5,5,0,1,1,2,10,30,16,4,3.1,5
1,qid:2208,1,1,0,2,3,2,0,0,1,0,4,15,8,1,3.3,5
0,qid:2208,1,1,2,4,4,3,0,2,2,1,9,29,10,1,2.3,3
1,qid:2209,3,1,0,3,1,3,0,0,0,0,8,19,7,0,2.1,3
0,qid:2209,0,0,0,1,3,5,0,1,0,1,10,22,9,2,2.1,4
1,qid:2210,0,0,1,1,2,7,0,0,0,0,11,22,9,3,3.1,5
0,qid:2210,0,2,0,3,3,5,0,0,2,2,3,20,10,2,2.5,3
1,qid:2211,0,0,0,0,2,5,0,0,0,4,6,17,7,4,2.1,2
0,qid:2211,2,1,1,2,5,4,0,3,0,0,16,34,13,1,2.8,4
0,qid:2212,1,1,1,2,3,6,2,0,0,0,9,25,12,5,2.2,3
1,qid:2212,0,0,0,1,2,6,1,0,1,1,6,18,8,3,1.5,2
1,qid:2213,0,0,1,4,2,6,0,0,0,0,12,25,10,4,1.4,3
0,qid:2213,1,1,4,4,5,5,0,1,0,0,9,30,14,4,3,4
0,qid:2214,0,1,2,2,1,3,0,0,0,1,6,16,8,3,1.8,3
1,qid:2214,0,1,1,1,0,1,0,0,1,2,3,10,5,1,1,1
0,qid:2215,0,4,3,1,1,5,0,0,0,1,14,30,12,2,1.8,3
1,qid:2215,0,0,0,0,5,3,0,1,1,1,6,17,6,1,1.7,2
1,qid:2216,0,2,1,5,0,2,0,0,0,2,7,19,5,0,1.6,2
0,qid:2216,0,2,2,6,4,5,0,0,1,2,16,45,15,5,2.5,3
1,qid:2217,0,1,3,1,2,3,0,0,0,2,7,20,7,1,1.3,2
0,qid:2217,1,0,1,6,2,0,0,2,0,1,6,20,9,1,1.6,3
0,qid:2218,0,1,2,8,3,3,1,0,2,4,5,30,14,2,2.4,4
1,qid:2218,2,1,2,2,1,4,0,1,1,0,9,26,11,3,3.1,6
0,qid:2219,2,1,3,8,2,2,1,0,1,1,10,34,13,5,2,4
1,qid:2219,0,0,1,2,1,1,0,0,0,0,5,11,3,1,2,3
0,qid:2220,0,0,0,0,1,5,0,0,2,0,3,12,6,2,2,4
1,qid:2220,0,0,2,0,1,2,0,0,0,0,4,9,4,1,2,2
1,qid:2221,0,0,0,0,1,3,0,0,0,0,4,8,2,1,1.5,2
0,qid:2221,0,0,0,1,1,1,0,0,0,1,3,7,2,1,1.5,2
0,qid:2222,1,0,0,2,1,2,0,0,1,3,2,12,5,3,1.4,2
1,qid:2222,0,0,1,1,1,2,0,1,0,0,8,15,6,2,2.8,5
0,qid:2223,0,0,1,1,1,4,0,0,0,0,7,14,5,2,1.2,2
1,qid:2223,0,0,1,0,0,1,0,1,1,1,2,7,1,0,1,1
0,qid:2224,0,0,0,3,1,1,0,0,1,3,4,13,3,1,1.7,2
1,qid:2224,1,0,2,3,2,5,0,0,1,1,11,26,11,2,2.5,3
0,qid:2225,3,1,1,0,3,11,1,0,0,1,14,38,16,3,2.4,3
1,qid:2225,0,0,1,1,1,3,0,0,0,0,6,12,5,3,2.2,3
0,qid:2226,2,1,2,3,1,7,0,0,0,0,13,29,10,2,2.4,2
1,qid:2226,0,0,2,0,3,1,0,0,0,0,7,14,7,2,2.1,3
0,qid:2227,0,0,2,1,3,5,0,0,0,0,10,22,11,3,3,3
1,qid:2227,0,2,0,3,1,3,0,0,0,2,8,19,6,3,1.7,2
0,qid:2228,0,0,1,1,1,5,1,0,1,0,3,13,5,1,2.6,4
1,qid:2228,0,1,0,2,2,5,0,0,0,0,9,19,7,1,2.6,5
0,qid:2229,0,0,0,1,2,3,0,0,0,1,6,13,4,3,1.8,2
1,qid:2229,0,0,0,1,1,2,0,0,0,0,5,9,3,2,1.3,2
1,qid:2230,1,1,1,2,4,1,0,0,0,0,8,18,9,2,1.8,2
0,qid:2230,0,0,2,0,3,6,0,0,0,1,7,20,11,2,3.2,4
1,qid:2231,0,0,2,2,1,1,0,1,1,0,4,12,5,2,1.4,2
0,qid:2231,0,0,2,0,6,5,0,0,0,1,8,22,12,5,1.4,3
1,qid:2232,0,0,0,1,0,4,0,0,1,1,2,9,3,1,2,3
0,qid:2232,0,0,2,3,0,3,0,0,0,2,8,19,7,2,2.9,3
0,qid:2233,0,0,2,3,1,5,0,0,1,1,9,23,12,4,1.4,3
1,qid:2233,2,1,2,2,2,2,0,1,0,0,9,21,9,4,2,2
0,qid:2234,1,2,1,4,2,5,0,0,2,0,10,28,13,3,3.3,3
1,qid:2234,1,1,0,0,1,6,0,0,1,1,10,22,6,1,2.3,3
0,qid:2235,0,1,0,1,3,6,0,1,0,0,6,18,9,2,2.3,3
1,qid:2235,0,0,0,2,2,4,0,0,1,0,6,15,5,0,1.8,3
0,qid:2236,2,1,2,0,3,5,0,1,0,0,13,27,11,5,1.3,2
1,qid:2236,1,1,0,2,3,3,0,0,0,3,6,19,7,2,2,3
0,qid:2237,0,0,4,3,3,7,0,0,1,2,14,34,14,6,1.4,3
1,qid:2237,1,1,2,0,2,7,0,0,0,1,10,25,11,4,3.4,4
1,qid:2238,0,0,2,2,1,3,0,0,0,0,6,15,7,3,1.6,3
0,qid:2238,2,0,1,2,0,1,0,0,0,0,4,10,4,1,1.3,2
1,qid:2239,1,3,0,0,1,3,0,0,0,0,5,13,7,1,2.1,2
0,qid:2239,2,1,1,1,3,9,0,0,0,2,12,39,15,1,3,5
0,qid:2240,3,3,1,1,2,3,0,0,0,0,9,23,9,3,1.9,2
1,qid:2240,0,1,1,0,0,5,0,1,0,0,6,14,7,1,1.9,4
0,qid:2241,2,0,1,2,5,6,1,0,0,1,12,30,12,6,2.3,3
1,qid:2241,1,1,1,0,2,8,0,1,1,2,8,25,12,3,2.4,4
1,qid:2242,2,1,1,0,4,5,0,0,0,2,7,22,10,4,2,3
0,qid:2242,2,1,0,1,7,7,0,1,1,2,14,36,15,5,2.1,3
1,qid:2243,0,1,0,0,1,3,0,0,1,2,1,9,5,0,1.6,2
0,qid:2243,2,1,0,1,0,2,2,0,0,1,3,12,4,0,1.5,2
1,qid:2244,0,1,0,0,2,3,0,0,0,1,5,12,5,1,2.2,4
0,qid:2244,0,0,1,0,3,8,0,1,0,1,10,24,11,3,2.7,4
1,qid:2245,1,1,5,3,5,4,0,0,0,0,8,32,10,2,2.1,2
0,qid:2245,0,0,0,3,3,5,0,0,2,3,12,29,10,0,2.1,3
1,qid:2246,1,1,0,0,0,5,0,0,0,0,3,10,5,3,1.4,2
0,qid:2246,0,0,1,1,1,3,0,0,0,2,4,12,4,2,1.3,2
0,qid:2247,0,1,0,1,1,12,0,0,2,5,13,36,15,4,3.3,4
1,qid:2247,2,1,0,2,0,9,0,0,1,2,11,30,15,4,3.3,5
1,qid:2248,0,0,0,3,1,1,0,0,0,0,5,10,4,2,1.3,2
0,qid:2248,0,0,2,1,1,4,0,1,0,1,7,18,7,2,1.9,2
0,qid:2249,0,0,0,3,2,12,0,0,0,2,13,34,13,5,2.6,4
1,qid:2249,0,0,1,2,2,5,0,1,0,1,7,19,10,3,1.6,3
0,qid:2250,0,0,0,0,0,7,0,0,0,3,5,15,4,3,1.5,2
1,qid:2250,0,0,1,0,0,3,0,0,0,0,3,7,3,1,1.3,2
1,qid:2251,2,0,0,2,3,0,0,0,0,0,4,11,5,0,1.8,2
0,qid:2251,3,1,1,1,2,1,0,0,1,0,7,18,7,2,2.1,2
0,qid:2252,2,1,2,3,6,3,0,0,0,0,10,27,11,4,1.2,2
1,qid:2252,1,0,0,4,3,3,0,0,0,0,9,21,9,2,1.7,3
0,qid:2253,0,1,4,1,5,4,0,0,0,0,6,23,7,1,3,5
1,qid:2253,0,3,3,3,3,1,0,0,1,0,7,21,8,1,2.3,2
1,qid:2254,3,1,1,0,2,5,0,0,1,1,5,21,7,3,1.6,2
0,qid:2254,0,3,2,2,3,3,0,0,0,2,13,28,11,1,2.1,3
0,qid:2255,0,1,3,3,2,2,0,0,1,0,5,20,6,1,1.8,3
1,qid:2255,1,0,1,1,3,5,0,0,0,0,5,16,8,2,2.4,3
0,qid:2256,1,0,3,3,4,7,0,0,1,2,19,40,16,4,1.9,3
1,qid:2256,1,0,1,2,1,0,0,0,0,0,5,12,4,0,1.8,3
0,qid:2257,2,0,1,2,0,7,0,0,0,1,6,21,11,3,2.4,3
1,qid:2257,0,2,0,1,1,1,0,0,0,0,4,10,4,1,2.5,4
0,qid:2258,1,0,0,1,2,3,0,0,1,2,5,15,6,2,1,1
1,qid:2258,0,0,3,0,2,1,0,0,0,0,6,12,5,1,1.8,2
0,qid:2259,0,0,2,3,3,9,0,0,1,1,17,37,16,4,2.8,3
1,qid:2259,0,0,0,1,1,3,0,0,0,1,5,11,4,2,1,1
0,qid:2260,0,0,3,1,1,7,0,0,0,1,10,31,11,2,2.4,3
1,qid:2260,0,2,1,2,1,4,0,0,1,0,7,18,6,2,1.5,2
0,qid:2261,2,1,1,3,4,4,0,0,0,0,10,25,9,2,2.3,3
1,qid:2261,0,0,0,0,1,7,0,0,0,0,5,14,5,2,1.6,3
1,qid:2262,0,0,0,3,3,2,0,0,0,0,6,14,6,2,1.2,2
0,qid:2262,0,0,2,1,3,5,0,0,0,1,12,27,10,2,1.8,3
1,qid:2263,0,0,0,1,3,4,0,0,0,1,9,20,7,2,1.6,3
0,qid:2263,0,1,0,3,2,2,0,0,0,0,5,13,5,1,2.6,4
1,qid:2264,0,0,1,0,3,5,0,0,0,0,6,16,5,1,1.4,2
0,qid:2264,0,0,1,2,3,6,0,0,0,2,6,20,7,1,2.3,3
1,qid:2265,1,0,0,1,1,4,0,0,0,0,5,18,4,1,2.3,3
0,qid:2265,2,3,1,3,4,3,0,0,0,0,11,28,14,4,2.4,2
1,qid:2266,0,0,1,2,1,4,0,0,0,0,5,19,3,0,1.3,2
0,qid:2266,1,1,1,1,1,1,0,0,0,3,5,15,5,1,2.2,2
1,qid:2267,1,0,0,2,3,3,0,0,0,0,6,16,8,2,2.8,3
0,qid:2267,0,0,0,5,1,6,0,1,0,1,9,24,14,3,2.8,3
1,qid:2268,0,2,3,5,0,2,0,0,0,0,9,21,9,3,2.7,4
0,qid:2268,0,1,1,3,4,6,0,0,0,0,10,26,11,3,1.9,3
0,qid:2269,1,0,0,1,0,4,0,0,0,1,4,12,6,2,1.5,3
1,qid:2269,1,0,1,1,1,3,0,0,0,0,7,24,5,1,1.4,2
1,qid:2270,0,0,2,1,1,2,0,0,0,0,8,23,5,1,2.2,3
0,qid:2270,2,0,1,1,1,3,0,0,0,0,4,14,5,2,1.2,2
0,qid:2271,1,0,0,2,1,2,0,0,0,0,7,14,5,1,1.6,2
1,qid:2271,0,3,1,4,1,1,0,0,1,0,5,16,7,3,1.4,2
1,qid:2272,1,0,3,5,1,1,0,0,0,3,5,19,7,3,2.3,3
0,qid:2272,0,1,0,1,3,3,0,0,0,0,11,20,8,2,2.8,4
0,qid:2273,0,1,3,2,0,2,0,1,0,0,8,18,7,1,1.9,3
1,qid:2273,1,0,1,0,2,2,0,0,0,0,6,12,4,1,1,1
1,qid:2274,0,0,0,0,0,5,0,0,0,0,6,11,4,1,2,3
0,qid:2274,0,0,0,2,0,6,0,0,0,0,6,14,6,1,2.8,4
1,qid:2275,0,0,0,3,2,1,0,0,0,1,6,13,4,2,1.3,2
0,qid:2275,0,0,1,1,1,6,0,0,0,0,8,17,7,3,2,3
1,qid:2276,1,0,1,1,1,1,0,0,0,0,5,10,4,1,2.3,3
0,qid:2276,0,0,0,4,1,7,0,1,0,0,13,28,9,2,1.7,2
1,qid:2277,0,1,0,0,0,3,0,0,0,0,4,8,3,2,1.3,2
0,qid:2277,2,0,1,1,1,5,0,0,0,1,7,18,8,3,3,5
1,qid:2278,0,0,0,2,0,2,0,0,0,0,5,9,2,1,1.5,2
0,qid:2278,0,1,0,1,0,2,0,0,0,0,7,11,2,2,1.5,2
0,qid:2279,1,0,4,0,4,4,0,0,0,0,13,26,10,3,3.4,5
1,qid:2279,0,0,1,2,0,5,0,0,0,2,8,20,6,2,1.7,2
1,qid:2280,0,0,1,1,2,4,0,0,0,1,6,15,6,2,2.2,2
0,qid:2280,0,0,1,1,2,2,0,0,0,1,5,12,4,1,2,3
1,qid:2281,2,0,0,3,0,7,0,0,0,2,8,22,10,2,2.3,4
0,qid:2281,0,1,2,1,5,7,0,0,0,1,13,30,14,3,2.4,4
1,qid:2282,0,0,2,0,1,0,0,0,0,0,3,6,1,1,1,1
0,qid:2282,0,1,0,4,6,4,0,0,0,1,11,27,8,3,2.9,3
0,qid:2283,0,1,2,3,5,3,1,0,0,2,8,25,12,4,2.3,3
1,qid:2283,0,0,1,1,1,1,0,0,0,0,3,7,3,1,2,3
0,qid:2284,0,1,1,3,4,1,0,0,0,3,8,21,8,3,2.5,4
1,qid:2284,0,0,0,1,1,1,0,0,1,0,5,12,4,1,2,3
0,qid:2285,1,1,1,1,3,4,0,1,0,0,8,21,10,3,2.8,4
1,qid:2285,1,0,1,2,2,2,0,0,1,0,5,15,6,3,1.5,2
0,qid:2286,1,0,0,1,2,5,0,0,0,0,6,15,6,3,1.5,2
1,qid:2286,1,0,0,1,2,2,0,0,0,1,3,11,5,1,2,2
0,qid:2287,0,0,2,0,2,2,0,0,1,0,7,17,5,2,1.2,2
1,qid:2287,3,0,0,1,2,1,0,0,0,0,6,13,5,1,2.6,4
1,qid:2288,1,0,0,2,1,0,0,0,0,0,4,9,3,1,1.7,2
0,qid:2288,0,3,1,2,5,5,0,0,0,1,12,30,15,6,2.1,4
1,qid:2289,0,1,1,1,1,0,0,0,0,1,4,10,4,1,2.3,3
0,qid:2289,1,0,0,1,1,3,0,1,0,2,5,14,6,3,2,4
0,qid:2290,0,0,1,1,2,4,0,0,0,3,6,17,7,3,1.7,2
1,qid:2290,0,2,0,2,1,2,0,0,0,1,5,13,5,3,1.6,3
0,qid:2291,1,0,0,2,2,6,0,0,0,1,6,18,7,3,1.7,3
1,qid:2291,0,1,0,2,1,2,0,0,0,1,2,9,4,2,1.8,3
1,qid:2292,0,0,0,0,0,4,0,0,0,1,4,14,3,1,2,3
0,qid:2292,0,0,3,2,1,6,0,0,0,0,10,23,11,3,2.6,4
0,qid:2293,1,1,0,5,0,6,0,0,1,1,7,22,10,3,1.7,3
1,qid:2293,1,0,2,1,3,3,0,0,0,1,4,15,8,3,1.6,3
1,qid:2294,0,0,1,1,1,6,0,0,2,3,8,22,8,3,2,3
0,qid:2294,1,0,0,1,5,4,0,0,0,3,7,22,9,4,1.7,3
1,qid:2295,1,2,0,1,2,2,0,0,0,0,7,15,6,1,1.3,2
0,qid:2295,2,0,0,1,0,6,0,0,0,2,7,18,6,3,1.8,3
0,qid:2296,2,0,0,4,6,3,0,1,0,3,9,28,13,1,2.5,3
1,qid:2296,0,1,1,3,6,1,0,0,0,0,7,21,6,1,2.5,3
1,qid:2297,0,1,3,0,4,1,0,0,1,0,6,16,5,1,2.2,3
0,qid:2297,3,0,1,3,2,2,0,0,0,0,7,21,6,2,2.8,4
1,qid:2298,1,3,2,3,0,0,0,0,0,0,8,17,7,1,2.1,3
0,qid:2298,0,1,0,1,2,2,0,0,1,0,5,13,6,1,1.3,2
0,qid:2299,1,0,1,1,0,3,0,0,1,0,4,11,5,0,2.6,3
1,qid:2299,1,0,0,4,0,3,0,0,0,0,5,14,5,1,2.4,4
1,qid:2300,0,2,2,2,1,3,0,0,1,0,9,21,8,0,2.6,3
0,qid:2300,5,1,0,0,1,5,0,0,0,1,10,26,10,4,2.7,4
1,qid:2301,0,1,2,3,2,1,0,0,1,2,7,26,9,1,3.3,5
0,qid:2301,2,0,1,2,6,4,1,0,0,0,11,29,12,3,3.8,6
0,qid:2302,1,0,0,3,5,3,0,0,0,0,9,22,10,3,2.3,4
1,qid:2302,1,1,2,4,3,3,0,0,0,2,10,27,10,2,2.5,4
0,qid:2303,0,1,0,1,0,4,0,0,0,2,4,13,4,1,1.8,2
1,qid:2303,1,0,0,1,1,3,0,0,0,0,5,11,4,1,1.5,2
0,qid:2304,0,1,2,3,1,4,0,0,1,4,9,25,8,3,1.8,2
1,qid:2304,0,0,0,3,0,3,0,0,0,0,4,10,5,1,2.6,4
1,qid:2305,0,1,0,0,0,6,0,0,0,1,9,17,6,1,1.7,3
0,qid:2305,0,2,0,1,3,2,0,0,0,0,8,16,7,3,2.4,4
0,qid:2306,0,0,0,1,4,1,0,0,0,0,3,9,3,1,1.3,2
1,qid:2306,0,1,0,1,1,1,0,0,0,0,4,8,3,1,1.7,2
1,qid:2307,0,0,2,1,3,1,0,0,1,0,7,16,6,2,2.2,2
0,qid:2307,0,2,1,2,3,1,0,0,1,1,3,14,6,3,1.8,2
1,qid:2308,1,1,0,0,2,3,0,0,0,1,4,12,4,1,1.3,2
0,qid:2308,2,1,3,2,2,5,0,0,1,1,4,22,6,2,1.8,3
0,qid:2309,0,1,2,2,1,2,0,1,1,1,5,16,7,2,1.9,2
1,qid:2309,0,0,2,1,2,3,0,0,0,0,3,11,5,3,1.6,2
1,qid:2310,1,3,2,2,0,1,0,0,1,0,5,15,5,1,2.2,3
0,qid:2310,1,2,3,9,2,3,0,0,1,3,10,38,14,3,2.3,5
0,qid:2311,3,0,0,3,3,3,0,0,1,0,11,30,11,2,2,3
1,qid:2311,0,0,1,0,2,3,0,0,0,1,3,10,4,0,2.3,3
1,qid:2312,0,0,0,1,1,3,0,1,0,0,3,9,4,1,2,3
0,qid:2312,0,1,1,1,2,9,0,0,0,2,11,27,11,3,3,4
0,qid:2313,0,0,1,3,1,7,0,0,0,1,9,23,10,4,1.3,2
1,qid:2313,1,0,1,0,2,2,0,0,0,1,6,13,4,2,1.8,3
0,qid:2314,3,0,0,1,1,3,0,0,0,1,6,18,7,2,1.4,2
1,qid:2314,0,1,0,0,1,4,0,0,1,1,5,13,6,2,1.5,2
1,qid:2315,0,0,0,1,6,5,0,0,0,1,11,24,10,4,2.3,3
0,qid:2315,0,0,0,3,6,6,0,0,0,4,13,32,12,4,1.8,3
0,qid:2316,2,0,1,3,7,10,0,0,0,2,19,45,21,6,2.6,4
1,qid:2316,1,1,1,4,7,4,0,0,0,0,10,28,15,5,1.7,3
1,qid:2317,2,0,0,0,3,6,0,0,0,2,9,22,9,3,2.1,2
0,qid:2317,1,1,1,0,3,4,0,0,0,1,8,21,10,4,2.5,3
1,qid:2318,0,2,2,4,0,3,0,0,0,0,7,18,7,2,1.9,3
0,qid:2318,2,3,1,1,1,4,0,0,0,0,12,29,10,2,2.5,3
0,qid:2319,1,0,0,2,2,4,0,0,0,0,8,19,8,1,2.1,3
1,qid:2319,0,0,0,0,0,6,0,0,0,1,8,16,5,1,2.4,4
0,qid:2320,0,1,1,0,0,2,0,1,1,1,4,13,6,1,2.5,3
1,qid:2320,1,0,1,0,2,2,0,0,0,0,6,12,5,1,2,3
1,qid:2321,4,2,0,1,0,2,1,0,0,1,8,22,11,3,1.7,3
0,qid:2321,2,2,0,1,3,2,0,0,1,1,9,25,11,4,3.1,4
0,qid:2322,2,1,1,2,2,4,0,0,0,1,8,23,9,0,3.2,5
1,qid:2322,0,0,2,1,2,5,0,2,0,1,6,20,9,3,2.4,4
0,qid:2323,4,0,0,0,3,3,1,1,1,0,7,25,10,2,2.1,3
1,qid:2323,1,0,5,4,2,1,0,0,1,1,10,25,10,3,1.8,3
1,qid:2324,0,0,0,2,2,3,0,0,1,2,5,17,7,2,2.1,2
0,qid:2324,1,0,4,1,3,6,0,0,0,0,12,28,10,2,2.9,3
0,qid:2325,0,1,1,3,1,1,0,0,2,1,3,14,5,1,1.6,3
1,qid:2325,0,1,0,0,0,2,0,0,0,0,3,6,2,0,1.5,2
1,qid:2326,1,0,1,7,1,0,0,0,0,0,8,21,9,3,1.6,3
0,qid:2326,2,1,3,6,3,0,0,0,1,0,8,24,9,3,1.7,2
1,qid:2327,2,0,2,5,4,1,0,0,0,1,7,25,10,1,1.9,2
0,qid:2327,0,2,2,3,3,3,0,0,0,2,13,36,12,4,3.1,5
0,qid:2328,3,0,3,8,4,3,0,0,0,1,15,38,17,6,3.6,3
1,qid:2328,0,1,2,3,3,2,0,0,0,1,7,19,9,4,2.4,3
1,qid:2329,2,0,0,0,2,2,0,0,0,0,4,11,5,1,1.6,3
0,qid:2329,1,3,4,4,1,2,0,0,0,0,9,33,9,2,2.3,3
1,qid:2330,0,1,3,0,2,5,0,0,0,0,7,27,3,0,2,3
0,qid:2330,1,1,1,5,1,5,0,0,0,0,12,34,3,0,1.7,2
0,qid:2331,2,1,3,5,3,6,0,0,0,0,14,37,13,3,2.9,3
1,qid:2331,0,1,3,4,1,2,0,0,0,0,9,22,10,3,1.7,3
0,qid:2332,2,2,7,2,1,4,0,1,1,1,14,36,16,4,3.9,5
1,qid:2332,0,2,2,2,2,2,0,0,0,1,8,19,8,3,2.1,2
1,qid:2333,2,1,3,3,2,1,0,0,0,0,7,22,9,2,2.6,3
0,qid:2333,0,3,3,2,3,10,0,1,0,2,13,44,18,1,2.4,4
0,qid:2334,0,1,1,3,2,2,0,1,0,2,4,17,6,2,1.8,3
1,qid:2334,0,0,0,2,1,3,0,0,0,0,5,16,4,1,1.3,2
0,qid:2335,2,0,1,1,3,2,0,0,1,0,6,20,6,1,1.3,2
1,qid:2335,3,0,1,1,2,2,0,0,0,0,5,17,4,0,1.5,2
1,qid:2336,1,0,3,1,1,3,0,0,0,0,6,16,5,1,2.6,4
0,qid:2336,3,0,0,0,1,2,0,0,0,0,8,16,6,1,2.3,3
0,qid:2337,3,1,1,3,2,4,0,1,0,1,9,35,5,1,1.8,3
1,qid:2337,1,0,0,0,2,1,0,0,0,1,3,9,3,0,1,1
1,qid:2338,0,0,0,1,2,5,0,0,0,2,7,18,8,3,2.3,3
0,qid:2338,0,0,2,3,2,4,0,0,0,2,6,19,8,5,2.8,4
1,qid:2339,0,0,1,0,0,3,0,0,0,0,3,8,3,1,2,3
0,qid:2339,0,0,2,1,1,3,0,0,0,1,7,16,5,0,1.2,2
1,qid:2340,1,0,1,0,3,3,0,0,0,0,5,13,6,2,2.2,3
0,qid:2340,0,0,0,1,4,8,0,0,0,0,8,21,12,1,2,4
0,qid:2341,1,0,2,0,0,5,0,0,0,0,10,18,7,2,1.9,3
1,qid:2341,0,0,0,0,1,3,0,0,0,0,5,9,3,1,1.3,2
0,qid:2342,0,0,0,1,3,4,0,0,0,0,6,14,7,1,3.4,5
1,qid:2342,0,0,0,2,1,2,0,0,0,0,5,10,3,1,2,3
1,qid:2343,1,1,0,0,2,5,0,1,0,1,7,18,10,2,2.3,4
0,qid:2343,0,0,1,2,6,2,0,0,0,0,10,21,10,2,2.1,4
